,INCIDENT_UNIQUE_IDENTIFIER,SUBJECT_GENDER,SUBJECT_DETAILS,SUBJECT_RACE,SUBJECT_DETAILS.2,SEARCH_REASON,INCIDENT_REASON,INCIDENT_REASON.1,VEHICLE_MAKE,VEHICLE_YEAR,VEHICLE_COLOR,VEHICLE_DETAILS,VEHICLE_DETAILS.1,OFFICER_SUPERVISOR,OFFICER_ID,OFFICER_ASSIGNMENT,OFFICER_AGE,LOCATION_STREET_NUMBER,LOCATION_CITY,Year,Month,Day,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,SEARCH_CONDUCTED,SEARCH_CONDUCTED,DISPOSITION,DISPOSITION,DISPOSITION,occurances,Cluster_kmeans
1675,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,81408,16,0.17142857142857143,OTHER,Dorchester,0.5,0.4545454545454545,0.23333333333333334,0,0,0,1,0,1,0,0,1,0,1,1
1676,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8695.0,108890,5,0.18571428571428572,1350,Dorchester,0.25,0.0,0.5666666666666667,0,1,0,0,0,1,0,0,1,0,1,10
1677,OTHER,1,YES,White,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,11247,3,0.2571428571428571,485,Roxbury,0.5,0.6363636363636364,0.13333333333333333,0,1,0,1,0,1,0,0,1,0,1,6
1678,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,HONDA,2002.0,GREY,DRIVER,MA,8835.0,126574,3,0.18571428571428572,485,Dorchester,0.75,0.0,0.3,0,1,0,0,0,1,0,0,1,0,1,8
1679,OTHER,1,YES,White,Light,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10060.0,12208,1,0.2571428571428571,543,Boston,0.25,0.2727272727272727,0.8,0,1,1,1,1,1,0,0,1,0,1,5
1680,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11401.0,OTHER,8,0.18571428571428572,2893,Boston,0.0,0.1818181818181818,0.5333333333333333,0,1,0,1,0,1,0,0,1,0,1,0
1681,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,VAL,HONDA,2002.0,BLACK,PASSENGER,MA,10502.0,83788,16,0.18571428571428572,1350,South Boston,0.5,0.4545454545454545,0.26666666666666666,0,1,0,0,0,1,0,0,1,0,1,7
1682,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,93854,16,0.18571428571428572,OTHER,Dorchester,0.5,0.0,0.9333333333333333,0,1,1,1,1,1,0,1,1,0,1,16
1683,OTHER,1,YES,Black,Light,PROBABLE CAUSE,INVESTIGATIVE,VAL,HONDA,2002.0,GREY,DRIVER,MA,11312.0,83200,16,0.15714285714285714,OTHER,Dorchester,0.25,0.4545454545454545,0.8666666666666667,0,1,0,1,1,1,0,0,1,0,1,11
1684,OTHER,1,YES,White,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8488.0,9041,10,0.32857142857142857,OTHER,OTHER,0.0,0.8181818181818182,0.8333333333333334,0,1,0,0,1,1,0,0,1,0,1,16
1685,OTHER,1,NO,Hispanic,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11401.0,OTHER,7,0.1,1033,Brighton,0.0,0.7272727272727273,0.9,0,0,0,1,0,1,0,0,1,0,1,9
1686,OTHER,1,YES,Black,Med,PROBABLE CAUSE,RADIO CALL,209A,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,9021.0,99877,5,0.18571428571428572,1350,Dorchester,0.0,0.36363636363636365,0.8,0,1,0,1,0,1,0,0,1,0,1,10
1687,OTHER,1,YES,White,Light,PROBABLE CAUSE,INVESTIGATIVE,TRESPASSING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,102678,1,0.2571428571428571,543,Boston,0.5,0.0,0.03333333333333333,0,1,0,1,0,1,0,0,1,0,1,5
1688,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,PROSTITUTION,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8835.0,102413,3,0.18571428571428572,485,Mattapan,0.0,0.9090909090909091,0.7,0,1,0,1,0,1,0,0,1,0,1,6
1689,OTHER,1,YES,White,Light,PROBABLE CAUSE,RADIO CALL,LARCENY,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11596.0,OTHER,8,0.2571428571428571,2893,Boston,0.5,0.9999999999999999,0.6333333333333333,0,1,1,1,1,1,0,0,1,0,1,0
1690,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,TRESPASSING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,102685,3,0.17142857142857143,485,Dorchester,0.25,0.9090909090909091,0.26666666666666666,0,1,0,1,1,1,0,0,1,0,1,6
1691,OTHER,1,NO,Hispanic,Light,PROBABLE CAUSE,INVESTIGATIVE,PUBLIC DRINKING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,1317.0,99724,8,0.17142857142857143,4771,Roxbury,0.75,0.1818181818181818,0.23333333333333334,0,1,0,0,0,1,0,0,1,0,1,14
1692,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,9600.0,120928,1,0.18571428571428572,543,Boston,1.0,0.0,0.03333333333333333,0,0,0,1,0,1,0,0,1,0,1,5
1693,OTHER,1,YES,White,OTHER,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10132.0,OTHER,8,0.2142857142857143,2893,Boston,0.25,0.7272727272727273,0.26666666666666666,0,0,0,1,0,1,0,0,1,0,1,0
1694,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8237.0,102399,9,0.17142857142857143,822,Jamaica Plain,0.75,0.5454545454545454,0.4666666666666667,0,1,0,1,0,1,0,0,1,0,1,9
1695,OTHER,1,YES,Black,Brown,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,76156,1,0.2285714285714286,543,Boston,0.0,0.7272727272727273,0.9666666666666667,0,0,0,1,0,1,0,0,1,0,1,5
1696,OTHER,1,YES,Hispanic,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,HONDA,2001.0,WHITE,PASSENGER,MA,10845.0,11591,5,0.14285714285714285,1350,Dorchester,0.0,0.1818181818181818,0.6666666666666666,0,1,0,1,0,1,0,0,1,0,1,7
1697,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,VAL,HONDA,2003.0,GREY,PASSENGER,MA,11312.0,103611,16,0.18571428571428572,OTHER,Dorchester,0.5,0.7272727272727273,0.06666666666666668,0,1,0,1,1,1,0,0,1,0,1,12
1698,OTHER,1,YES,Black,Dark,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8237.0,102399,9,0.17142857142857143,822,Jamaica Plain,0.5,0.9999999999999999,0.23333333333333334,0,1,0,1,0,1,0,0,1,0,1,16
1699,OTHER,1,YES,White,Light,PROBABLE CAUSE,OTHER,DRUGS,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8022.0,11833,6,0.2571428571428571,2893,Boston,0.25,0.1818181818181818,0.2,0,0,0,0,1,1,0,0,1,0,1,4
1700,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,VAL,HONDA,2003.0,GREY,PASSENGER,MA,11826.0,85892,16,0.18571428571428572,2974,East Boston,0.25,0.8181818181818182,0.8333333333333334,0,1,0,0,0,1,0,0,1,0,1,12
1701,OTHER,1,YES,White,OTHER,REASONABLE SUSPICION,INVESTIGATIVE,TRESPASSING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,116893,8,0.2142857142857143,2893,Boston,0.75,0.6363636363636364,0.9333333333333333,0,0,0,1,0,1,0,0,1,0,1,0
1702,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,VAL,FORD,2000.0,RED,DRIVER,MA,10578.0,98656,11,0.18571428571428572,OTHER,Roslindale,0.0,0.0,0.5666666666666667,0,1,1,1,1,1,1,0,1,0,1,19
1703,OTHER,1,YES,White,Light,REASONABLE SUSPICION,RADIO CALL,PANHANDLING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10402.0,116890,10,0.2571428571428571,OTHER,OTHER,0.5,0.1818181818181818,0.13333333333333333,0,1,0,0,1,1,0,0,1,0,1,14
1704,OTHER,1,YES,Black,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8695.0,95173,5,0.15714285714285714,1350,Dorchester,0.25,0.09090909090909091,0.16666666666666669,0,1,0,1,0,1,0,0,1,0,1,10
1705,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,VAL,FORD,2000.0,RED,DRIVER,MA,11312.0,103536,16,0.17142857142857143,OTHER,Dorchester,0.5,0.9090909090909091,0.5,0,1,1,1,1,1,1,0,1,0,1,19
1706,OTHER,1,YES,White,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,50576,1,0.2571428571428571,543,Boston,0.25,0.6363636363636364,0.3333333333333333,0,0,0,1,0,1,0,0,1,0,1,5
1707,OTHER,1,YES,Black,Med,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,102676,4,0.18571428571428572,3844,Hyde Park,0.25,0.7272727272727273,0.5333333333333333,0,1,0,0,0,1,0,0,1,0,1,17
1708,OTHER,1,YES,White,Light,PROBABLE CAUSE,INVESTIGATIVE,B&E,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8237.0,OTHER,8,0.2571428571428571,2893,OTHER,0.5,0.2727272727272727,0.3333333333333333,0,0,0,1,0,1,0,0,1,0,1,0
1709,OTHER,1,YES,Hispanic,Light,REASONABLE SUSPICION,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86199.0,81410,16,0.14285714285714285,OTHER,Roxbury,1.0,0.1818181818181818,0.7,0,1,0,1,0,1,0,0,1,0,1,16
1710,OTHER,1,YES,Black,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,11817,16,0.15714285714285714,485,OTHER,0.75,0.5454545454545454,0.6666666666666666,0,1,0,0,0,1,0,0,1,0,1,9
1711,OTHER,1,YES,Black,Dark,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,HONDA,2001.0,BLUE,DRIVER,MA,9375.0,91711,8,0.17142857142857143,4771,Roxbury,0.25,0.5454545454545454,0.26666666666666666,0,1,0,0,0,1,0,0,1,0,1,13
1712,OTHER,1,YES,Black,Med,PROBABLE CAUSE,RADIO CALL,VAL,FORD,2000.0,RED,PASSENGER,MA,11756.0,102353,4,0.18571428571428572,485,Mattapan,0.5,0.7272727272727273,0.26666666666666666,0,1,0,1,1,1,0,0,1,0,1,19
1713,OTHER,1,YES,Black,Brown,REASONABLE SUSPICION,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11689.0,52976,16,0.2285714285714286,OTHER,Dorchester,0.25,0.09090909090909091,0.9,0,1,0,1,0,1,0,0,1,0,1,16
1714,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,OTHER,VAL,FORD,2000.0,RED,PASSENGER,MA,11756.0,116141,4,0.17142857142857143,485,Dorchester,0.25,0.8181818181818182,0.7666666666666667,0,1,0,0,0,1,0,0,1,0,1,19
1715,OTHER,1,YES,Black,Dark,CONSENT SEARCH,RADIO CALL,VAL,HONDA,2008.0,BLACK,DRIVER,MA,11756.0,108883,4,0.17142857142857143,3844,Hyde Park,0.75,0.1818181818181818,0.7666666666666667,0,0,0,1,1,1,1,0,1,0,1,8
1716,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,VAL,HONDA,2000.0,GREEN,DRIVER,MA,11610.0,103720,3,0.18571428571428572,485,Mattapan,0.5,0.0,0.06666666666666668,0,1,0,0,0,1,0,0,1,0,1,8
1717,OTHER,1,NO,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,VAL,HONDA,1999.0,GREEN,PASSENGER,MA,11312.0,103611,3,0.15714285714285714,485,OTHER,0.0,0.8181818181818182,0.13333333333333333,0,1,0,0,0,1,0,0,1,0,1,7
1718,OTHER,1,NO,Hispanic,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,9965.0,93478,9,0.1,822,Roxbury,0.0,0.8181818181818182,0.7666666666666667,0,1,0,0,1,1,0,0,1,0,1,16
1719,OTHER,1,NO,White,Light,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,102678,1,0.17142857142857143,543,Boston,0.25,0.7272727272727273,0.4666666666666667,0,1,0,1,0,1,0,0,1,0,1,5
1720,OTHER,1,YES,White,Light,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,INVESTIGATE,HONDA,1999.0,GREEN,PASSENGER,MA,8695.0,91202,5,0.2571428571428571,1350,Dorchester,0.0,0.09090909090909091,0.16666666666666669,0,1,1,0,1,1,0,0,1,0,1,13
1721,OTHER,1,YES,White,Med,PROBABLE CAUSE,INVESTIGATIVE,LARCENY,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,11609,1,0.32857142857142857,OTHER,OTHER,0.25,0.7272727272727273,0.4666666666666667,0,1,0,0,0,1,0,0,1,0,1,18
1722,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,102353,4,0.18571428571428572,485,Dorchester,0.25,0.2727272727272727,0.4666666666666667,0,1,0,1,1,1,0,0,1,0,1,17
1723,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,116947,3,0.18571428571428572,485,Dorchester,0.75,0.2727272727272727,0.8,0,1,0,1,1,1,0,0,1,0,1,6
1724,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11312.0,83575,16,0.18571428571428572,4562,Boston,0.75,0.2727272727272727,0.7666666666666667,0,1,0,1,0,1,0,0,1,0,1,9
1725,OTHER,1,YES,White,Fair,PROBABLE CAUSE,RADIO CALL,FIREARM,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8662.0,10164,6,0.14285714285714285,OTHER,South Boston,1.0,0.2727272727272727,0.43333333333333335,0,1,1,1,1,1,0,0,1,0,1,4
1726,OTHER,1,YES,Hispanic,Light,REASONABLE SUSPICION,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8662.0,10164,6,0.14285714285714285,2893,Boston,0.75,0.36363636363636365,0.16666666666666669,0,1,0,1,0,1,0,0,1,1,1,4
1727,OTHER,1,YES,Hispanic,Light,REASONABLE SUSPICION,RADIO CALL,INVESTIGATE,FORD,2000.0,RED,DRIVER,MA,11359.0,93863,10,0.14285714285714285,OTHER,OTHER,0.75,0.1818181818181818,0.7,0,1,0,1,0,1,0,0,1,0,1,19
1728,OTHER,1,YES,White,Light,REASONABLE SUSPICION,CRIMINAL VIOLATION,DISORDERLY,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,9375.0,11395,1,0.2571428571428571,543,Boston,0.75,0.7272727272727273,0.9666666666666667,0,1,0,1,1,1,0,0,1,0,1,5
1729,OTHER,1,YES,White,Light,CONSENT SEARCH,RADIO CALL,INVESTIGATE,HONDA,2003.0,GREY,PASSENGER,MA,8022.0,116221,6,0.2571428571428571,106,OTHER,0.75,0.1818181818181818,0.6,0,1,0,0,0,1,1,0,1,0,1,12
1730,OTHER,1,YES,Hispanic,Med,REASONABLE SUSPICION,INVESTIGATIVE,VAL,HONDA,2001.0,BLUE,DRIVER,MA,11756.0,83788,4,0.18571428571428572,485,Dorchester,0.0,0.9999999999999999,0.5,0,0,0,0,1,1,0,0,1,0,1,8
1731,OTHER,1,YES,White,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8662.0,116221,6,0.2571428571428571,2893,Boston,0.75,0.1818181818181818,0.2,0,1,0,1,0,1,0,0,1,0,1,4
1732,OTHER,1,YES,White,Med,PROBABLE CAUSE,INVESTIGATIVE,TRESPASSING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,50576,1,0.32857142857142857,543,Boston,0.5,0.0,0.9999999999999999,0,1,0,1,0,1,0,0,1,0,2,5
1733,OTHER,1,YES,White,OTHER,PROBABLE CAUSE,INVESTIGATIVE,TRESPASSING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8721.0,12011,8,0.2142857142857143,2893,OTHER,0.75,0.9999999999999999,0.1,0,1,0,0,0,1,0,0,1,0,1,0
1734,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10251.0,98667,8,0.17142857142857143,4771,Roxbury,0.25,0.9090909090909091,0.5,0,1,0,1,0,1,0,0,1,0,1,9
1735,OTHER,1,NO,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10511.0,11361,9,0.15714285714285714,822,OTHER,0.25,0.8181818181818182,0.7,0,1,0,0,1,1,0,0,1,0,1,16
1736,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,RADIO CALL,FIREARM,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11826.0,91925,16,0.18571428571428572,4562,Boston,0.0,0.6363636363636364,0.8,0,1,0,1,1,1,0,0,1,0,1,16
1737,OTHER,1,NO,White,Light,PROBABLE CAUSE,INVESTIGATIVE,TRESPASSING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,11899,1,0.17142857142857143,543,Boston,0.25,0.7272727272727273,0.6666666666666666,0,1,0,0,0,1,0,0,1,0,1,5
1738,OTHER,1,NO,Black,Med,CONSENT SEARCH,RADIO CALL,GUNSHOTS,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,50778,10,0.15714285714285714,OTHER,OTHER,0.0,0.5454545454545454,0.1,0,1,0,0,1,1,0,0,1,0,1,16
1739,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,DRUGS,HONDA,2002.0,GREY,DRIVER,MA,10132.0,108890,9,0.17142857142857143,822,Jamaica Plain,0.75,0.36363636363636365,0.7666666666666667,0,1,0,0,1,0,1,0,1,0,1,11
1740,OTHER,1,YES,Black,Light,REASONABLE SUSPICION,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11312.0,62601,16,0.15714285714285714,485,West Roxbury,0.75,0.0,0.06666666666666668,0,1,0,1,0,1,0,0,1,0,1,16
1741,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10591.0,12119,9,0.18571428571428572,4771,Boston,0.75,0.2727272727272727,0.3333333333333333,0,1,1,1,1,1,0,0,1,0,1,9
1742,OTHER,1,YES,Hispanic,Med,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,VAL,HONDA,2003.0,GREY,PASSENGER,MA,11359.0,116199,10,0.18571428571428572,OTHER,Hyde Park,1.0,0.2727272727272727,0.8666666666666667,0,1,0,0,0,1,0,0,1,0,1,12
1743,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10132.0,55390,16,0.18571428571428572,OTHER,Hyde Park,0.75,0.5454545454545454,0.9333333333333333,0,1,0,1,1,1,0,0,1,0,1,16
1744,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,OTHER,PROSTITUTION,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8695.0,103783,5,0.17142857142857143,1350,Dorchester,0.0,0.36363636363636365,0.4666666666666667,0,1,0,1,0,1,0,0,1,0,1,10
1745,OTHER,1,YES,Black,Light,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,VAL,HONDA,2000.0,BLUE,PASSENGER,MA,11756.0,106718,3,0.15714285714285714,485,OTHER,0.0,0.2727272727272727,0.3,0,1,0,0,0,0,1,0,1,0,1,7
1746,OTHER,1,YES,White,Light,PROBABLE CAUSE,OTHER,TRESPASSING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,OTHER,12045,1,0.2571428571428571,543,Boston,0.0,0.36363636363636365,0.8333333333333334,0,1,0,0,0,1,0,0,1,0,1,5
1747,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,B&E,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10591.0,12119,9,0.18571428571428572,822,Roxbury,0.5,0.7272727272727273,0.9333333333333333,0,1,0,1,0,1,0,0,1,0,1,9
1748,OTHER,1,YES,Black,Med,CONSENT SEARCH,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,99771,16,0.18571428571428572,OTHER,Dorchester,0.5,0.8181818181818182,0.8,0,1,0,1,1,1,0,0,1,0,1,1
